date close volume open high low
2018/12/31 78.8100 192192.0000 79.2000 79.2000 77.8725
2018/12/28 78.5000 205206.0000 78.3700 80.2700 77.3175
2018/12/27 78.3700 204259.0000 76.1100 78.3900 75.5100
2018/12/26 77.6100 197442.0000 74.1500 77.6900 73.1300
2018/12/24 73.3900 124790.0000 74.5800 75.3500 73.3400
2018/12/21 74.8600 513338.0000 76.3300 77.4400 74.6200
2018/12/20 76.1200 291316.0000 76.8000 77.9400 75.0800
2018/12/19 76.9600 315298.0000 80.4100 81.2779 76.5600
2018/12/18 80.9500 241962.0000 80.7500 82.8200 79.5000
2018/12/17 79.8000 335429.0000 81.9200 82.7200 79.4150
2018/12/14 81.9700 253581.0000 82.5200 84.2000 81.8700
2018/12/13 83.5300 137098.0000 85.7300 85.7800 83.5300
2018/12/12 85.3500 336783.0000 85.3500 86.9600 84.5100
2018/12/11 83.7100 213674.0000 84.1600 85.0750 83.0200
2018/12/10 82.4900 230062.0000 82.3300 83.8250 81.6050
2018/12/07 82.2600 333074.0000 84.5100 85.7050 81.7000
2018/12/06 84.7000 308274.0000 84.3400 86.1000 83.2750
2018/12/04 86.2200 327775.0000 90.4900 90.6200 86.1000
2018/12/03 90.8000 384745.0000 90.0000 90.8800 89.1500
2018/11/30 88.3700 274575.0000 86.4900 88.6100 85.9200
2018/11/29 86.5300 222680.0000 87.0000 87.7200 84.9700
2018/11/28 87.6100 217101.0000 85.4800 87.7000 84.3300
2018/11/27 84.8400 130311.0000 85.3800 85.7100 84.4400
2018/11/26 86.0300 219629.0000 85.5100 86.5100 84.8000
2018/11/23 84.4000 46911.0000 83.8300 85.6200 83.0350
2018/11/21 84.5600 166034.0000 84.0200 85.5200 82.4900
2018/11/20 83.2000 243549.0000 81.4500 84.7500 81.1700
2018/11/19 82.9400 215855.0000 85.0000 85.4000 82.7600
2018/11/16 85.3500 168164.0000 83.1700 85.5800 82.8575
2018/11/15 85.1100 160100.0000 81.4800 85.1700 80.0600
2018/11/14 82.2100 179441.0000 82.7900 83.4500 81.8100
2018/11/13 81.8000 156984.0000 82.1700 83.6400 81.1700
2018/11/12 80.8600 290677.0000 83.7800 83.7800 80.4050
2018/11/09 84.3700 276022.0000 85.8800 86.0300 84.2900
2018/11/08 86.4100 297476.0000 85.5400 87.1000 85.5000
