2018-09-19,uscr,51.95,53.55,78.8960183523984,Buy
2018-09-19,usx,15.03,14.66,78.8960183523984,Buy
2018-09-19,utx,139.16,140.5,90.26392560128873,dont buy
2018-09-19,vbfc,33.95,33.8,78.8960183523984,Buy
2018-09-19,veon,2.88,2.85,78.8960183523984,Buy
2018-09-19,virc,3.9,3.9,78.8960183523984,Buy
2018-09-19,vone,133.78,133.82,90.19286185784304,dont buy
2018-09-19,vrtx,177.34,176.6,90.19286185784304,dont buy
2018-09-19,vuzi,5.95,6.2,78.8960183523984,Buy
2018-09-19,xent,29.75,29.35,78.8960183523984,Buy
2018-09-19,xlrn,53.44,56.34,78.8960183523984,Buy
2018-09-19,xog,10.76,10.73,78.8960183523984,Buy
2018-09-19,xone,9.5,9.58,78.8960183523984,Buy
2018-09-19,xper,14.8,14.6,78.8960183523984,Buy
2018-09-19,yamhf,25.09,25.09,78.8960183523984,Buy
2018-09-19,zagg,15.7,15.6,78.8960183523984,Buy
2018-09-19,zbra,176.41,172.7,90.19286185784304,dont buy
2018-09-19,zdge,2.19,2.19,78.8960183523984,Buy
2018-09-19,zen,51.95,53.55,78.8960183523984,Buy
2018-09-19,zeus,21.4,21.64,78.8960183523984,Buy
2018-09-19,zion,51.49,52.08,78.8960183523984,Buy
2018-09-19,zto,17.71,17.99,78.8960183523984,Buy
2018-09-19,zts,89.14,89.08,87.88949222854008,dont buy
2018-09-19,zyne,7.3,7.86,78.8960183523984,Buy
2018-09-20,HistoricalQuotes_CAC,44.35,44.33,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_CAMP,22.24,22.57,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_CPB,40.14,40.32,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_CRC,40.97,38.59,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_CWT,40.85,41.0,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_IBM,149.58,151.15,90.22126896458461,dont buy
2018-09-20,HistoricalQuotes_ICAD,2.9,2.85,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_ICON,2.49,2.4,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_INFO,54.58,54.94,78.91398168573173,Buy
2018-09-20,HistoricalQuotes_IPWR,0.68,0.7,78.91398168573173,Buy
2018-09-20,aapl,220.24,220.03,90.19988543007418,dont buy
2018-09-20,acad,15.2,19.11,78.91398168573173,Buy
2018-09-20,aciu,8.21,8.44,78.91398168573173,Buy
2018-09-20,amz,1938.58,1944.3,90.26392560128873,dont buy
2018-09-20,aray,3.95,3.9,78.91398168573173,Buy
2018-09-20,aset,28.28,28.35,78.91398168573173,Buy
2018-09-20,avid,5.59,5.72,78.91398168573173,Buy
2018-09-20,ba,368.74,367.46,90.20199271926624,dont buy
2018-09-20,baba,166.89,165.88,90.19988543007418,dont buy
2018-09-20,bac,31.3,31.19,79.083363642326,Buy
2018-09-20,baesy,33.93,33.98,78.91398168573173,Buy
2018-09-20,bidu,230.2,230.62,90.19286185784304,dont buy
2018-09-20,bp,44.48,44.57,79.11398467331,Buy
2018-09-20,crus,38.86,40.26,78.91398168573173,Buy
2018-09-20,csco,47.41,47.73,79.083363642326,Buy
2018-09-20,dis,110.58,111.62,90.19988543007418,dont buy
2018-09-20,djco,235.5,235.5,90.19286185784304,dont buy
2018-09-20,ea,113.42,113.47,90.20199271926624,dont buy
2018-09-20,eslt,135.98,134.91,90.19286185784304,dont buy
2018-09-20,fb,164.5,166.02,90.19988543007418,dont buy
2018-09-20,finmy,6.15,6.25,78.91398168573173,Buy
2018-09-20,gd,204.5,202.86,90.19286185784304,dont buy
2018-09-20,googl,1180.67,1191.57,90.19286185784304,dont buy
2018-09-20,intc,46.78,47.2,79.083363642326,Buy
2018-09-20,jkhy,159.71,160.28,90.19286185784304,dont buy
2018-09-20,kala,10.74,10.96,78.91398168573173,Buy
2018-09-20,kirk,9.23,9.35,78.91398168573173,Buy
2018-09-20,lfus,204.0,210.56,90.19286185784304,dont buy
2018-09-20,lmt,339.86,333.13,90.19286185784304,dont buy
2018-09-20,ln,43.96,44.07,78.91398168573173,Buy
2018-09-20,mmm,214.7,215.27,90.19286185784304,dont buy
2018-09-20,nflx,370.26,365.36,90.19988543007418,dont buy
2018-09-20,noc,311.8,301.41,90.19286185784304,dont buy
2018-09-20,nomd,20.51,20.66,78.91398168573173,Buy
2018-09-20,nxgn,20.99,20.92,78.91398168573173,Buy
2018-09-20,ogzpy,4.74,4.68,78.91398168573173,Buy
2018-09-20,once,57.05,57.18,78.91398168573173,Buy
2018-09-20,qnst,13.48,13.46,78.91398168573173,Buy
2018-09-20,qqq,183.95,184.72,90.19988543007418,dont buy
2018-09-20,qure,38.84,41.14,78.91398168573173,Buy
2018-09-20,rdvy,31.7,31.75,78.91398168573173,Buy
2018-09-20,rtn,205.46,200.81,90.19286185784304,dont buy
2018-09-20,sava,0.982,0.9611,78.91398168573173,Buy
2018-09-20,sesn,2.16,2.07,78.91398168573173,Buy
2018-09-20,shoo,38.0333,38.9,78.91398168573173,Buy
2018-09-20,siri,7.02,7.01,79.083363642326,Buy
2018-09-20,slab,94.85,95.55,90.19286185784304,dont buy
2018-09-20,slg,98.73,99.34,90.19286185784304,dont buy
2018-09-20,slno,2.06,2.03,78.91398168573173,Buy
2018-09-20,sne,58.95,59.1,78.91398168573173,Buy
2018-09-20,sstk,51.69,52.54,78.91398168573173,Buy
2018-09-20,t,33.49,33.44,79.083363642326,Buy
2018-09-20,tcmd,64.94,64.47,78.91398168573173,Buy
2018-09-20,umpq,21.94,22.12,78.91398168573173,Buy
2018-09-20,upld,33.72,34.05,78.91398168573173,Buy
2018-09-20,uscr,54.5,53.2,78.91398168573173,Buy
2018-09-20,usx,14.68,14.49,78.91398168573173,Buy
2018-09-20,utx,141.51,141.85,90.26908387095165,dont buy
2018-09-20,vbfc,34.1,33.8,78.91398168573173,Buy
2018-09-20,veon,2.87,2.85,78.91398168573173,Buy
2018-09-20,virc,3.85,4.0,78.91398168573173,Buy
2018-09-20,vone,134.5,134.8665,90.19286185784304,dont buy
2018-09-20,vrtx,177.39,180.52,90.19286185784304,dont buy
2018-09-20,vuzi,6.15,6.85,78.91398168573173,Buy
2018-09-20,xent,29.3,29.15,78.91398168573173,Buy
2018-09-20,xlrn,56.39,58.47,78.91398168573173,Buy
2018-09-20,xog,10.82,10.9,78.91398168573173,Buy
2018-09-20,xone,9.6,9.54,78.91398168573173,Buy
2018-09-20,xper,14.75,16.3,78.91398168573173,Buy
2018-09-20,yamhf,25.09,25.09,78.91398168573173,Buy
2018-09-20,zagg,15.8,15.8,78.91398168573173,Buy
2018-09-20,zbra,173.93,174.78,90.19286185784304,dont buy
2018-09-20,zdge,2.21,2.08,78.91398168573173,Buy
2018-09-20,zen,54.5,53.2,78.91398168573173,Buy
2018-09-20,zeus,21.78,21.5,78.91398168573173,Buy
2018-09-20,zion,52.28,52.5,78.91398168573173,Buy
2018-09-20,zto,17.97,17.97,78.91398168573173,Buy
