2018-04-05,HistoricalQuotes_CAMP,22.59,22.58,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_CPB,43.36,43.48,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_CRC,17.64,19.14,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_CWT,36.85,37.5,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_IBM,154.44,154.03,89.96057957266785,dont buy
2018-04-05,HistoricalQuotes_ICAD,3.24,3.2538,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_ICON,10.7,10.2,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_INFO,48.44,48.71,77.97300419173885,Buy
2018-04-05,HistoricalQuotes_IPWR,1.24,1.3,77.97300419173885,Buy
2018-04-05,aapl,172.58,172.8,89.83467664637442,dont buy
2018-04-05,acad,22.45,22.13,77.97300419173885,Buy
2018-04-05,aciu,10.92,9.6,77.97300419173885,Buy
2018-04-05,amz,1441.99,1451.75,89.83467664637442,dont buy
2018-04-05,aray,4.8,4.85,77.97300419173885,Buy
2018-04-05,aset,27.6,27.629,77.97300419173885,Buy
2018-04-05,avid,4.56,4.54,77.97300419173885,Buy
2018-04-05,ba,330.59,336.4,89.83467664637442,dont buy
2018-04-05,baba,175.48,172.57,89.83467664637442,dont buy
2018-04-05,bac,30.18,30.32,78.3634132562627,Buy
2018-04-05,baesy,33.808,34.015,77.97300419173885,Buy
2018-04-05,bidu,226.01,225.57,89.91293598975606,dont buy
2018-04-05,bp,41.36,41.92,78.3634132562627,Buy
2018-04-05,crus,39.99,39.01,77.97300419173885,Buy
2018-04-05,csco,41.5,41.82,78.3634132562627,Buy
2018-04-05,dis,101.36,102.11,89.83467664637442,dont buy
2018-04-05,djco,225.62,228.62,89.91293598975606,dont buy
2018-04-05,ea,121.52,121.23,89.91293598975606,dont buy
2018-04-05,eslt,118.71,120.0,89.91293598975606,dont buy
2018-04-05,fb,161.56,159.34,89.83467664637442,dont buy
2018-04-05,finmy,5.685,5.8,77.97300419173885,Buy
2018-04-05,gd,220.44,221.22,89.91293598975606,dont buy
2018-04-05,googl,1046.39,1032.64,89.91293598975606,dont buy
2018-04-05,intc,50.01,50.38,78.3634132562627,Buy
2018-04-05,jkhy,120.66,120.39,89.91293598975606,dont buy
2018-04-05,kala,16.1413,16.62,77.97300419173885,Buy
2018-04-05,kirk,9.99,10.29,77.97300419173885,Buy
2018-04-05,lfus,203.5,202.37,89.91293598975606,dont buy
2018-04-05,lmt,344.23,346.65,89.91293598975606,dont buy
2018-04-05,ln,39.78,39.65,77.97300419173885,Buy
2018-04-05,mmm,218.64,218.67,89.91293598975606,dont buy
2018-04-05,nflx,293.15,293.97,89.83467664637442,dont buy
2018-04-05,noc,355.01,360.03,89.91293598975606,dont buy
2018-04-05,nomd,15.61,15.65,77.97300419173885,Buy
2018-04-05,nxgn,13.9,14.25,77.97300419173885,Buy
2018-04-05,ogzpy,4.811,4.81,77.97300419173885,Buy
2018-04-05,once,64.71,63.25,77.97300419173885,Buy
2018-04-05,qnst,12.54,12.81,77.97300419173885,Buy
2018-04-05,qqq,161.33,160.65,89.83467664637442,dont buy
2018-04-05,qure,23.37,22.56,77.97300419173885,Buy
2018-04-05,rdvy,30.18,30.04,77.97300419173885,Buy
2018-04-05,rtn,218.35,219.39,89.91293598975606,dont buy
2018-04-05,sava,7.33,7.46,77.97300419173885,Buy
2018-04-05,sesn,1.34,1.39,78.3634132562627,Buy
2018-04-05,shoo,29.9,31.1,77.97300419173885,Buy
2018-04-05,siri,6.32,6.31,78.3634132562627,Buy
2018-04-05,slab,90.7,89.35,88.03722211935433,dont buy
2018-04-05,slg,96.64,96.0,89.91293598975606,dont buy
2018-04-05,slno,1.85,1.79,77.97300419173885,Buy
2018-04-05,sne,49.05,49.15,77.97300419173885,Buy
2018-04-05,sstk,49.83,49.74,77.97300419173885,Buy
2018-04-05,t,35.93,36.14,78.3634132562627,Buy
2018-04-05,tcmd,31.85,32.05,77.97300419173885,Buy
2018-04-05,umpq,21.82,21.86,77.97300419173885,Buy
2018-04-05,upld,28.73,28.82,77.97300419173885,Buy
2018-04-05,uscr,60.35,60.55,77.97300419173885,Buy
2018-04-05,usx,20.1,20.1,77.97300419173885,Buy
2018-04-05,utx,126.45,125.76,89.83467664637442,dont buy
2018-04-05,vbfc,32.3,32.3,77.97300419173885,Buy
2018-04-05,veon,2.7,2.68,78.09140451866192,Buy
2018-04-05,virc,4.3,4.3,77.97300419173885,Buy
2018-04-05,vone,122.02,122.12,89.91293598975606,dont buy
2018-04-05,vrtx,162.82,157.66,89.91293598975606,dont buy
2018-04-05,vuzi,5.45,5.25,77.97300419173885,Buy
2018-04-05,xent,37.6,37.45,77.97300419173885,Buy
2018-04-05,xlrn,38.38,37.61,77.97300419173885,Buy
2018-04-05,xog,10.5,11.16,77.97300419173885,Buy
2018-04-05,xone,7.13,7.09,77.97300419173885,Buy
2018-04-05,xper,21.0,21.75,77.97300419173885,Buy
2018-04-05,yamhf,30.29,30.29,77.97300419173885,Buy
2018-04-05,zagg,12.0,11.8,77.97300419173885,Buy
2018-04-05,zbra,140.08,139.18,89.91293598975606,dont buy
2018-04-05,zdge,3.19,3.18,77.97300419173885,Buy
2018-04-05,zen,60.35,60.55,77.97300419173885,Buy
2018-04-05,zeus,20.95,21.59,77.97300419173885,Buy
2018-04-05,zion,53.17,52.89,77.97300419173885,Buy
2018-04-05,zto,14.9,15.15,77.97300419173885,Buy
2018-04-05,zts,83.29,83.52,82.36614543732578,dont buy
2018-04-05,zyne,9.29,9.13,77.97300419173885,Buy
2018-04-06,HistoricalQuotes_CAC,44.74,43.89,77.97300419173885,Buy
2018-04-06,HistoricalQuotes_CAMP,22.47,22.3,77.97300419173885,Buy
2018-04-06,HistoricalQuotes_CPB,43.53,43.73,77.97300419173885,Buy
2018-04-06,HistoricalQuotes_CRC,18.9,17.96,77.97300419173885,Buy
2018-04-06,HistoricalQuotes_CWT,37.35,37.0,77.97300419173885,Buy
2018-04-06,HistoricalQuotes_IBM,153.46,150.57,89.9531866837749,dont buy
