2018-12-20,uscr,34.31,33.75,81.87989477374369,Buy
2018-12-20,usx,4.97,4.96,81.87989477374369,Buy
2018-12-20,utx,113.7,109.62,92.54875625768571,dont buy
2018-12-20,vbfc,31.0556,29.2,81.87989477374369,Buy
2018-12-20,veon,2.31,2.275,81.99602845993559,Buy
2018-12-20,virc,4.025,4.0,81.87989477374369,Buy
2018-12-20,vone,113.82,112.45,92.59310158994896,dont buy
2018-12-20,vrtx,158.52,161.3,92.59310158994896,dont buy
2018-12-20,vuzi,5.26,5.18,81.87989477374369,Buy
2018-12-20,xent,28.7,27.45,81.87989477374369,Buy
2018-12-20,xlrn,41.44,41.11,81.87989477374369,Buy
2018-12-20,xog,4.35,4.35,81.99602845993559,Buy
2018-12-20,xone,6.33,6.56,81.87989477374369,Buy
2018-12-20,xper,16.79,17.44,81.87989477374369,Buy
2018-12-20,yamhf,20.3,20.3,81.87989477374369,Buy
2018-12-20,zagg,9.2,9.01,81.87989477374369,Buy
2018-12-20,zbra,158.3,150.99,92.59310158994896,dont buy
2018-12-20,zdge,2.51,2.79,81.87989477374369,Buy
2018-12-20,zen,34.31,33.75,81.87989477374369,Buy
2018-12-20,zeus,15.83,15.59,81.87989477374369,Buy
2018-12-20,zion,39.83,39.74,81.76903659423796,Buy
2018-12-20,zto,15.6,15.47,81.87989477374369,Buy
2018-12-20,zts,83.14,82.42,85.66891367860826,Buy
2018-12-20,zyne,3.57,3.21,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_CAC,35.0,34.96,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_CAMP,11.0,11.84,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_CPB,37.71,35.75,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_CRC,15.52,14.82,81.76903659423796,Buy
2018-12-21,HistoricalQuotes_CWT,47.61,46.86,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_IBM,112.5,110.94,92.54875625768571,dont buy
2018-12-21,HistoricalQuotes_ICAD,3.89,3.68,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_ICON,0.999,0.959,81.87989477374369,Buy
2018-12-21,HistoricalQuotes_INFO,47.57,46.39,81.88743692116101,Buy
2018-12-21,HistoricalQuotes_IPWR,0.2725,0.25,81.87989477374369,Buy
2018-12-21,aapl,156.86,150.73,92.54875625768571,dont buy
2018-12-21,acad,15.3,14.33,81.87989477374369,Buy
2018-12-21,aciu,9.11,8.76,81.87989477374369,Buy
2018-12-21,amz,1464.99,1377.45,92.54875625768571,dont buy
2018-12-21,aray,3.49,3.39,81.87989477374369,Buy
2018-12-21,aset,25.95,25.6097,81.87989477374369,Buy
2018-12-21,avid,5.22,5.01,81.87989477374369,Buy
2018-12-21,ba,309.09,304.55,92.61279642890027,dont buy
2018-12-21,baba,137.08,132.0,92.54875625768571,dont buy
2018-12-21,bac,23.91,23.37,81.99602845993559,Buy
2018-12-21,baesy,23.05,22.75,81.87989477374369,Buy
2018-12-21,bidu,162.29,157.42,92.61461818170928,dont buy
2018-12-21,bp,37.2,37.67,81.99602845993559,Buy
2018-12-21,crus,34.42,32.87,81.87989477374369,Buy
2018-12-21,csco,42.91,41.85,81.99602845993559,Buy
2018-12-21,dis,106.47,104.22,92.54875625768571,dont buy
2018-12-21,djco,226.21,230.57,92.59310158994896,dont buy
2018-12-21,ea,78.3,76.57,82.41475151835539,Buy
2018-12-21,eslt,120.02,118.35,92.59310158994896,dont buy
2018-12-21,fb,133.39,124.95,92.54875625768571,dont buy
2018-12-21,finmy,4.32,4.4,81.87989477374369,Buy
2018-12-21,gd,151.65,150.49,92.59310158994896,dont buy
2018-12-21,googl,1032.04,991.25,92.59310158994896,dont buy
2018-12-21,intc,45.75,44.84,81.99602845993559,Buy
2018-12-21,jkhy,126.2,123.55,92.59310158994896,dont buy
2018-12-21,kala,4.6,4.29,81.87989477374369,Buy
2018-12-21,kirk,9.08,8.36,81.87989477374369,Buy
2018-12-21,lfus,164.53,160.1,92.59310158994896,dont buy
2018-12-21,lmt,260.78,256.55,92.59310158994896,dont buy
2018-12-21,ln,33.42,33.0,81.87989477374369,Buy
2018-12-21,mmm,187.86,183.75,92.61461818170928,dont buy
2018-12-21,nflx,263.83,246.39,92.54875625768571,dont buy
2018-12-21,noc,238.28,235.24,92.59310158994896,dont buy
2018-12-21,nomd,16.57,16.17,81.87989477374369,Buy
2018-12-21,nxgn,15.2,14.75,81.87989477374369,Buy
2018-12-21,ogzpy,4.38,4.365,81.87989477374369,Buy
2018-12-21,once,39.1,37.01,81.87989477374369,Buy
2018-12-21,qnst,15.91,14.82,81.87989477374369,Buy
2018-12-21,qqq,153.06,147.57,92.54875625768571,dont buy
2018-12-21,qure,26.76,25.9,81.87989477374369,Buy
2018-12-21,rdvy,25.88,25.35,81.87989477374369,Buy
2018-12-21,rtn,151.01,151.52,92.59310158994896,dont buy
2018-12-21,sava,0.82,0.8445,81.87989477374369,Buy
2018-12-21,sesn,1.02,0.9601,81.87989477374369,Buy
2018-12-21,shoo,28.98,28.59,81.87989477374369,Buy
2018-12-21,siri,5.91,5.59,81.99602845993559,Buy
2018-12-21,slab,76.33,74.86,82.30211305929303,Buy
2018-12-21,slg,80.66,80.48,84.33917285446387,Buy
2018-12-21,slno,1.604,1.57,81.87989477374369,Buy
2018-12-21,sne,47.38,46.73,81.87989477374369,Buy
2018-12-21,sstk,34.02,32.67,81.87989477374369,Buy
2018-12-21,t,28.34,28.31,81.99602845993559,Buy
2018-12-21,tcmd,43.97,42.25,81.87989477374369,Buy
2018-12-21,umpq,16.06,15.65,81.87989477374369,Buy
2018-12-21,upld,27.22,25.75,81.87989477374369,Buy
2018-12-21,uscr,33.87,32.83,81.87989477374369,Buy
2018-12-21,usx,4.99,5.05,81.87989477374369,Buy
2018-12-21,utx,109.67,106.18,92.54875625768571,dont buy
2018-12-21,vbfc,28.77,28.8,81.87989477374369,Buy
2018-12-21,veon,2.28,2.22,81.99602845993559,Buy
2018-12-21,virc,4.01,3.98,81.87989477374369,Buy
2018-12-21,vone,112.93,110.15,92.59310158994896,dont buy
2018-12-21,vrtx,161.94,156.5,92.59310158994896,dont buy
2018-12-21,vuzi,5.2,4.73,81.87989477374369,Buy
2018-12-21,xent,27.57,26.28,81.87989477374369,Buy
2018-12-21,xlrn,41.27,41.5,81.87989477374369,Buy
2018-12-21,xog,4.39,4.11,81.99602845993559,Buy
2018-12-21,xone,6.54,5.82,81.87989477374369,Buy
2018-12-21,xper,17.7,16.91,81.87989477374369,Buy
2018-12-21,yamhf,19.3,19.3,81.87989477374369,Buy
2018-12-21,zagg,9.02,8.63,81.87989477374369,Buy
